이름,지번주소,요일,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,휴무여부,비고,
뉴욕핫도그,부산광역시 동래구 온천동 153-8,1,,,,,,,,
뉴욕핫도그,부산광역시 동래구 온천동 153-8,2,,,,,,,,
뉴욕핫도그,부산광역시 동래구 온천동 153-8,3,,,,,,,,
뉴욕핫도그,부산광역시 동래구 온천동 153-8,4,,,,,,,,
뉴욕핫도그,부산광역시 동래구 온천동 153-8,5,,,,,,,,
뉴욕핫도그,부산광역시 동래구 온천동 153-8,6,,,,,,,,
던킨도너츠온천장역점,부산광역시 동래구 온천동 153-8,0,,,,,,,,
던킨도너츠온천장역점,부산광역시 동래구 온천동 153-8,1,,,,,,,,
던킨도너츠온천장역점,부산광역시 동래구 온천동 153-8,2,,,,,,,,
던킨도너츠온천장역점,부산광역시 동래구 온천동 153-8,3,,,,,,,,
던킨도너츠온천장역점,부산광역시 동래구 온천동 153-8,4,,,,,,,,
던킨도너츠온천장역점,부산광역시 동래구 온천동 153-8,5,,,,,,,,
던킨도너츠온천장역점,부산광역시 동래구 온천동 153-8,6,,,,,,,,
던킨도넛,부산광역시 동래구 온천동 153-8,0,,,,,,,,
던킨도넛,부산광역시 동래구 온천동 153-8,1,,,,,,,,
던킨도넛,부산광역시 동래구 온천동 153-8,2,,,,,,,,
던킨도넛,부산광역시 동래구 온천동 153-8,3,,,,,,,,
던킨도넛,부산광역시 동래구 온천동 153-8,4,,,,,,,,
던킨도넛,부산광역시 동래구 온천동 153-8,5,,,,,,,,
던킨도넛,부산광역시 동래구 온천동 153-8,6,,,,,,,,
뚜레쥬르동래허브스카이점,부산광역시 동래구 온천동 153-8,0,,,,,,,,
뚜레쥬르동래허브스카이점,부산광역시 동래구 온천동 153-8,1,,,,,,,,
뚜레쥬르동래허브스카이점,부산광역시 동래구 온천동 153-8,2,,,,,,,,
뚜레쥬르동래허브스카이점,부산광역시 동래구 온천동 153-8,3,,,,,,,,
뚜레쥬르동래허브스카이점,부산광역시 동래구 온천동 153-8,4,,,,,,,,
뚜레쥬르동래허브스카이점,부산광역시 동래구 온천동 153-8,5,,,,,,,,
뚜레쥬르동래허브스카이점,부산광역시 동래구 온천동 153-8,6,,,,,,,,
마라김밥,부산광역시 동래구 온천동 153-8,0,,,,,,,,
마라김밥,부산광역시 동래구 온천동 153-8,1,,,,,,,,
마라김밥,부산광역시 동래구 온천동 153-8,2,,,,,,,,
마라김밥,부산광역시 동래구 온천동 153-8,3,,,,,,,,
마라김밥,부산광역시 동래구 온천동 153-8,4,,,,,,,,
마라김밥,부산광역시 동래구 온천동 153-8,5,,,,,,,,
마라김밥,부산광역시 동래구 온천동 153-8,6,,,,,,,,
미당만두,부산광역시 동래구 온천동 153-8,0,,,,,,,,
미당만두,부산광역시 동래구 온천동 153-8,1,,,,,,,,
미당만두,부산광역시 동래구 온천동 153-8,2,,,,,,,,
미당만두,부산광역시 동래구 온천동 153-8,3,,,,,,,,
미당만두,부산광역시 동래구 온천동 153-8,4,,,,,,,,
미당만두,부산광역시 동래구 온천동 153-8,5,,,,,,,,
미당만두,부산광역시 동래구 온천동 153-8,6,,,,,,,,
분식입니다,부산광역시 동래구 온천동 153-8,0,,,,,,,,
분식입니다,부산광역시 동래구 온천동 153-8,1,,,,,,,,
분식입니다,부산광역시 동래구 온천동 153-8,2,,,,,,,,
분식입니다,부산광역시 동래구 온천동 153-8,3,,,,,,,,
분식입니다,부산광역시 동래구 온천동 153-8,4,,,,,,,,
분식입니다,부산광역시 동래구 온천동 153-8,5,,,,,,,,
분식입니다,부산광역시 동래구 온천동 153-8,6,,,,,,,,
수풀림,부산광역시 동래구 온천동 153-8,0,,,,,,,,
수풀림,부산광역시 동래구 온천동 153-8,1,,,,,,,,
수풀림,부산광역시 동래구 온천동 153-8,2,,,,,,,,
수풀림,부산광역시 동래구 온천동 153-8,3,,,,,,,,
수풀림,부산광역시 동래구 온천동 153-8,4,,,,,,,,
수풀림,부산광역시 동래구 온천동 153-8,5,,,,,,,,
수풀림,부산광역시 동래구 온천동 153-8,6,,,,,,,,
언니케이크,부산광역시 동래구 온천동 153-8,0,,,,,,,,
언니케이크,부산광역시 동래구 온천동 153-8,1,,,,,,,,
언니케이크,부산광역시 동래구 온천동 153-8,2,,,,,,,,
언니케이크,부산광역시 동래구 온천동 153-8,3,,,,,,,,
언니케이크,부산광역시 동래구 온천동 153-8,4,,,,,,,,
언니케이크,부산광역시 동래구 온천동 153-8,5,,,,,,,,
언니케이크,부산광역시 동래구 온천동 153-8,6,,,,,,,,
코코호도 온천점,부산광역시 동래구 온천동 153-8,0,,,,,,,,
코코호도 온천점,부산광역시 동래구 온천동 153-8,1,,,,,,,,
코코호도 온천점,부산광역시 동래구 온천동 153-8,2,,,,,,,,
코코호도 온천점,부산광역시 동래구 온천동 153-8,3,,,,,,,,
코코호도 온천점,부산광역시 동래구 온천동 153-8,4,,,,,,,,
코코호도 온천점,부산광역시 동래구 온천동 153-8,5,,,,,,,,
코코호도 온천점,부산광역시 동래구 온천동 153-8,6,,,,,,,,
할매손충무김밥,부산광역시 동래구 온천동 153-8,0,,,,,,,,
할매손충무김밥,부산광역시 동래구 온천동 153-8,1,,,,,,,,
할매손충무김밥,부산광역시 동래구 온천동 153-8,2,,,,,,,,
할매손충무김밥,부산광역시 동래구 온천동 153-8,3,,,,,,,,
할매손충무김밥,부산광역시 동래구 온천동 153-8,4,,,,,,,,
할매손충무김밥,부산광역시 동래구 온천동 153-8,5,,,,,,,,
할매손충무김밥,부산광역시 동래구 온천동 153-8,6,,,,,,,,
도리마리,부산광역시 동래구 온천동 154-36,0,,,,,,,,
도리마리,부산광역시 동래구 온천동 154-36,1,,,,,,,,
도리마리,부산광역시 동래구 온천동 154-36,2,,,,,,,,
도리마리,부산광역시 동래구 온천동 154-36,3,,,,,,,,
도리마리,부산광역시 동래구 온천동 154-36,4,,,,,,,,
도리마리,부산광역시 동래구 온천동 154-36,5,,,,,,,,
도리마리,부산광역시 동래구 온천동 154-36,6,,,,,,,,
태이아트,부산광역시 동래구 온천동 154-58,0,,,,,,,,
태이아트,부산광역시 동래구 온천동 154-58,1,,,,,,,,
태이아트,부산광역시 동래구 온천동 154-58,2,,,,,,,,
태이아트,부산광역시 동래구 온천동 154-58,3,,,,,,,,
태이아트,부산광역시 동래구 온천동 154-58,4,,,,,,,,
태이아트,부산광역시 동래구 온천동 154-58,5,,,,,,,,
태이아트,부산광역시 동래구 온천동 154-58,6,,,,,,,,
배스킨라빈스부산온천장점,부산광역시 동래구 온천동 155-2,0,,,,,,,,
배스킨라빈스부산온천장점,부산광역시 동래구 온천동 155-2,1,,,,,,,,
배스킨라빈스부산온천장점,부산광역시 동래구 온천동 155-2,2,,,,,,,,
배스킨라빈스부산온천장점,부산광역시 동래구 온천동 155-2,3,,,,,,,,
배스킨라빈스부산온천장점,부산광역시 동래구 온천동 155-2,4,,,,,,,,
배스킨라빈스부산온천장점,부산광역시 동래구 온천동 155-2,5,,,,,,,,
배스킨라빈스부산온천장점,부산광역시 동래구 온천동 155-2,6,,,,,,,,
영김밥,부산광역시 동래구 온천동 172-23,0,,,,,,,,
영김밥,부산광역시 동래구 온천동 172-23,1,,,,,,,,
영김밥,부산광역시 동래구 온천동 172-23,2,,,,,,,,
영김밥,부산광역시 동래구 온천동 172-23,3,,,,,,,,
영김밥,부산광역시 동래구 온천동 172-23,4,,,,,,,,
영김밥,부산광역시 동래구 온천동 172-23,5,,,,,,,,
영김밥,부산광역시 동래구 온천동 172-23,6,,,,,,,,
본가정항우케익온천장역 2호점,부산광역시 동래구 온천동 1750-1,0,,,,,,,,
본가정항우케익온천장역 2호점,부산광역시 동래구 온천동 1750-1,1,,,,,,,,
본가정항우케익온천장역 2호점,부산광역시 동래구 온천동 1750-1,2,,,,,,,,
본가정항우케익온천장역 2호점,부산광역시 동래구 온천동 1750-1,3,,,,,,,,
본가정항우케익온천장역 2호점,부산광역시 동래구 온천동 1750-1,4,,,,,,,,
본가정항우케익온천장역 2호점,부산광역시 동래구 온천동 1750-1,5,,,,,,,,
본가정항우케익온천장역 2호점,부산광역시 동래구 온천동 1750-1,6,,,,,,,,
우리쌀왕호두,부산광역시 동래구 온천동 1750-1,0,,,,,,,,
우리쌀왕호두,부산광역시 동래구 온천동 1750-1,1,,,,,,,,
우리쌀왕호두,부산광역시 동래구 온천동 1750-1,2,,,,,,,,
우리쌀왕호두,부산광역시 동래구 온천동 1750-1,3,,,,,,,,
우리쌀왕호두,부산광역시 동래구 온천동 1750-1,4,,,,,,,,
우리쌀왕호두,부산광역시 동래구 온천동 1750-1,5,,,,,,,,
우리쌀왕호두,부산광역시 동래구 온천동 1750-1,6,,,,,,,,
대미공방,부산광역시 동래구 온천동 178-7,0,,,,,,,,
대미공방,부산광역시 동래구 온천동 178-7,1,,,,,,,,
대미공방,부산광역시 동래구 온천동 178-7,2,,,,,,,,
대미공방,부산광역시 동래구 온천동 178-7,3,,,,,,,,
대미공방,부산광역시 동래구 온천동 178-7,4,,,,,,,,
대미공방,부산광역시 동래구 온천동 178-7,5,,,,,,,,
대미공방,부산광역시 동래구 온천동 178-7,6,,,,,,,,
데이브라운,부산광역시 동래구 온천동 178-7,0,,,,,,,,
데이브라운,부산광역시 동래구 온천동 178-7,1,,,,,,,,
데이브라운,부산광역시 동래구 온천동 178-7,2,,,,,,,,
데이브라운,부산광역시 동래구 온천동 178-7,3,,,,,,,,
데이브라운,부산광역시 동래구 온천동 178-7,4,,,,,,,,
데이브라운,부산광역시 동래구 온천동 178-7,5,,,,,,,,
데이브라운,부산광역시 동래구 온천동 178-7,6,,,,,,,,
혹시2,부산광역시 동래구 온천동 1838,0,,,,,,,,
혹시2,부산광역시 동래구 온천동 1838,1,,,,,,,,
혹시2,부산광역시 동래구 온천동 1838,2,,,,,,,,
혹시2,부산광역시 동래구 온천동 1838,3,,,,,,,,
혹시2,부산광역시 동래구 온천동 1838,4,,,,,,,,
혹시2,부산광역시 동래구 온천동 1838,5,,,,,,,,
혹시2,부산광역시 동래구 온천동 1838,6,,,,,,,,
브랜드김밥 동래점,부산광역시 동래구 온천동 1850,0,,,,,,,,
브랜드김밥 동래점,부산광역시 동래구 온천동 1850,1,,,,,,,,
브랜드김밥 동래점,부산광역시 동래구 온천동 1850,2,,,,,,,,
브랜드김밥 동래점,부산광역시 동래구 온천동 1850,3,,,,,,,,
브랜드김밥 동래점,부산광역시 동래구 온천동 1850,4,,,,,,,,
브랜드김밥 동래점,부산광역시 동래구 온천동 1850,5,,,,,,,,
브랜드김밥 동래점,부산광역시 동래구 온천동 1850,6,,,,,,,,
지우분식,부산광역시 동래구 온천동 1850,0,,,,,,,,
지우분식,부산광역시 동래구 온천동 1850,1,,,,,,,,
지우분식,부산광역시 동래구 온천동 1850,2,,,,,,,,
지우분식,부산광역시 동래구 온천동 1850,3,,,,,,,,
지우분식,부산광역시 동래구 온천동 1850,4,,,,,,,,
지우분식,부산광역시 동래구 온천동 1850,5,,,,,,,,
지우분식,부산광역시 동래구 온천동 1850,6,,,,,,,,
뚜레쥬르부산동래래미안점,부산광역시 동래구 온천동 1853,0,,,,,,,,
뚜레쥬르부산동래래미안점,부산광역시 동래구 온천동 1853,1,,,,,,,,
뚜레쥬르부산동래래미안점,부산광역시 동래구 온천동 1853,2,,,,,,,,
뚜레쥬르부산동래래미안점,부산광역시 동래구 온천동 1853,3,,,,,,,,
뚜레쥬르부산동래래미안점,부산광역시 동래구 온천동 1853,4,,,,,,,,
뚜레쥬르부산동래래미안점,부산광역시 동래구 온천동 1853,5,,,,,,,,
뚜레쥬르부산동래래미안점,부산광역시 동래구 온천동 1853,6,,,,,,,,
명품달인김밥미남점,부산광역시 동래구 온천동 1853,0,,,,,,,,
명품달인김밥미남점,부산광역시 동래구 온천동 1853,1,,,,,,,,
명품달인김밥미남점,부산광역시 동래구 온천동 1853,2,,,,,,,,
명품달인김밥미남점,부산광역시 동래구 온천동 1853,3,,,,,,,,
명품달인김밥미남점,부산광역시 동래구 온천동 1853,4,,,,,,,,
명품달인김밥미남점,부산광역시 동래구 온천동 1853,5,,,,,,,,
명품달인김밥미남점,부산광역시 동래구 온천동 1853,6,,,,,,,,
소담부엌,부산광역시 동래구 온천동 1853,0,,,,,,,,
소담부엌,부산광역시 동래구 온천동 1853,1,,,,,,,,
소담부엌,부산광역시 동래구 온천동 1853,2,,,,,,,,
소담부엌,부산광역시 동래구 온천동 1853,3,,,,,,,,
소담부엌,부산광역시 동래구 온천동 1853,4,,,,,,,,
소담부엌,부산광역시 동래구 온천동 1853,5,,,,,,,,
소담부엌,부산광역시 동래구 온천동 1853,6,,,,,,,,
아빠컵볶이,부산광역시 동래구 온천동 1853,0,,,,,,,,
아빠컵볶이,부산광역시 동래구 온천동 1853,1,,,,,,,,
아빠컵볶이,부산광역시 동래구 온천동 1853,2,,,,,,,,
아빠컵볶이,부산광역시 동래구 온천동 1853,3,,,,,,,,
아빠컵볶이,부산광역시 동래구 온천동 1853,4,,,,,,,,
아빠컵볶이,부산광역시 동래구 온천동 1853,5,,,,,,,,
아빠컵볶이,부산광역시 동래구 온천동 1853,6,,,,,,,,
호두당부산 동래점,부산광역시 동래구 온천동 1853,0,,,,,,,,
호두당부산 동래점,부산광역시 동래구 온천동 1853,1,,,,,,,,
호두당부산 동래점,부산광역시 동래구 온천동 1853,2,,,,,,,,
호두당부산 동래점,부산광역시 동래구 온천동 1853,3,,,,,,,,
호두당부산 동래점,부산광역시 동래구 온천동 1853,4,,,,,,,,
호두당부산 동래점,부산광역시 동래구 온천동 1853,5,,,,,,,,
호두당부산 동래점,부산광역시 동래구 온천동 1853,6,,,,,,,,
한울분식,부산광역시 동래구 온천동 1859,0,,,,,,,,
한울분식,부산광역시 동래구 온천동 1859,1,,,,,,,,
한울분식,부산광역시 동래구 온천동 1859,2,,,,,,,,
한울분식,부산광역시 동래구 온천동 1859,3,,,,,,,,
한울분식,부산광역시 동래구 온천동 1859,4,,,,,,,,
한울분식,부산광역시 동래구 온천동 1859,5,,,,,,,,
한울분식,부산광역시 동래구 온천동 1859,6,,,,,,,,
이음,부산광역시 동래구 온천동 186-76,0,,,,,,,,
이음,부산광역시 동래구 온천동 186-76,1,,,,,,,,
이음,부산광역시 동래구 온천동 186-76,2,,,,,,,,
이음,부산광역시 동래구 온천동 186-76,3,,,,,,,,
이음,부산광역시 동래구 온천동 186-76,4,,,,,,,,
이음,부산광역시 동래구 온천동 186-76,5,,,,,,,,
이음,부산광역시 동래구 온천동 186-76,6,,,,,,,,
지앤지 온천점,부산광역시 동래구 온천동 189-19,0,,,,,,,,
지앤지 온천점,부산광역시 동래구 온천동 189-19,1,,,,,,,,
지앤지 온천점,부산광역시 동래구 온천동 189-19,2,,,,,,,,
지앤지 온천점,부산광역시 동래구 온천동 189-19,3,,,,,,,,
지앤지 온천점,부산광역시 동래구 온천동 189-19,4,,,,,,,,
지앤지 온천점,부산광역시 동래구 온천동 189-19,5,,,,,,,,
지앤지 온천점,부산광역시 동래구 온천동 189-19,6,,,,,,,,
귀족떡볶이,부산광역시 동래구 온천동 189-40,0,,,,,,,,
귀족떡볶이,부산광역시 동래구 온천동 189-40,1,,,,,,,,
귀족떡볶이,부산광역시 동래구 온천동 189-40,2,,,,,,,,
귀족떡볶이,부산광역시 동래구 온천동 189-40,3,,,,,,,,
귀족떡볶이,부산광역시 동래구 온천동 189-40,4,,,,,,,,
귀족떡볶이,부산광역시 동래구 온천동 189-40,5,,,,,,,,
귀족떡볶이,부산광역시 동래구 온천동 189-40,6,,,,,,,,
우리집김밥,부산광역시 동래구 온천동 193-3,0,,,,,,,,
우리집김밥,부산광역시 동래구 온천동 193-3,1,,,,,,,,
우리집김밥,부산광역시 동래구 온천동 193-3,2,,,,,,,,
우리집김밥,부산광역시 동래구 온천동 193-3,3,,,,,,,,
우리집김밥,부산광역시 동래구 온천동 193-3,4,,,,,,,,
우리집김밥,부산광역시 동래구 온천동 193-3,5,,,,,,,,
우리집김밥,부산광역시 동래구 온천동 193-3,6,,,,,,,,
원조미성왕만두,부산광역시 동래구 온천동 193-5,0,,,,,,,,
원조미성왕만두,부산광역시 동래구 온천동 193-5,1,,,,,,,,
원조미성왕만두,부산광역시 동래구 온천동 193-5,2,,,,,,,,
원조미성왕만두,부산광역시 동래구 온천동 193-5,3,,,,,,,,
원조미성왕만두,부산광역시 동래구 온천동 193-5,4,,,,,,,,
원조미성왕만두,부산광역시 동래구 온천동 193-5,5,,,,,,,,
원조미성왕만두,부산광역시 동래구 온천동 193-5,6,,,,,,,,
요요충무김밥,부산광역시 동래구 온천동 194-4,0,,,,,,,,
요요충무김밥,부산광역시 동래구 온천동 194-4,1,,,,,,,,
요요충무김밥,부산광역시 동래구 온천동 194-4,2,,,,,,,,
요요충무김밥,부산광역시 동래구 온천동 194-4,3,,,,,,,,
요요충무김밥,부산광역시 동래구 온천동 194-4,4,,,,,,,,
요요충무김밥,부산광역시 동래구 온천동 194-4,5,,,,,,,,
요요충무김밥,부산광역시 동래구 온천동 194-4,6,,,,,,,,
충무김밥,부산광역시 동래구 온천동 210-66,0,,,,,,,,
충무김밥,부산광역시 동래구 온천동 210-66,1,,,,,,,,
충무김밥,부산광역시 동래구 온천동 210-66,2,,,,,,,,
충무김밥,부산광역시 동래구 온천동 210-66,3,,,,,,,,
충무김밥,부산광역시 동래구 온천동 210-66,4,,,,,,,,
충무김밥,부산광역시 동래구 온천동 210-66,5,,,,,,,,
충무김밥,부산광역시 동래구 온천동 210-66,6,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-10,0,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-10,1,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-10,2,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-10,3,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-10,4,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-10,5,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-10,6,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-27,0,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-27,1,,,,,,,,
파리바게뜨 온천점,부산광역시 동래구 온천동 212-27,2,,,,,,,,
