상가업소번호,이름,상권업종중분류명,상권업종소분류명,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도,휴무일,휴무간격,여는시간,닫는시간,브레이크 시작,브레이크 끝,라스트오더,Column1
MA0101202409A0074495,계룡산업쿠팡부산물류센터현장식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011300,구랑동,2.64E+18,1,대지,1281,1,부산광역시 강서구 구랑동 1281-1,2.64E+11,부산광역시 강서구 송정국제1로,100,,2.64E+24,,부산광역시 강서구 송정국제1로 100,618210,46731,,1,,128.8503112,35.11735892,,,,,,,,
MA0101202501A0026238,배경자금촌옥,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,1322,4,부산광역시 강서구 녹산동 1322-4,2.64E+11,부산광역시 강서구 화전산단4로7번길,24,15,2.64E+24,,부산광역시 강서구 화전산단4로7번길 24-15,618210,46735,,,,128.8799485,35.11218045,,,,,,,,
MA010120220805131098,종가뚝배기,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,1324,5,부산광역시 강서구 녹산동 1324-5,2.64E+11,부산광역시 강서구 화전산단4로7번길,17,,2.64E+24,,부산광역시 강서구 화전산단4로7번길 17,618210,46735,,1,,128.8787772,35.11180209,,,,,,,,
MA010120220813983855,옥이감자탕,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,1326,1,부산광역시 강서구 녹산동 1326-1,2.64E+11,부산광역시 강서구 화전산단4로7번길,14,,2.64E+24,,부산광역시 강서구 화전산단4로7번길 14,618210,46735,,,,128.879265,35.1115512,,,,,,,,
MA010120220805403174,화전가야밀면칼국수,한식,국수/칼국수,한식 면 요리 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,1327,2,부산광역시 강서구 녹산동 1327-2,2.64E+11,부산광역시 강서구 화전산단4로,11,,2.64E+24,,부산광역시 강서구 화전산단4로 11,618210,46735,,1,,128.8794427,35.11116994,,,,,,,,
MA0101202406A0327140,찐짬뽕,중식,중국집,중식 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,1327,5,부산광역시 강서구 녹산동 1327-5,2.64E+11,부산광역시 강서구 화전산단4로7번길,8,16,2.64E+24,,부산광역시 강서구 화전산단4로7번길 8-16,618210,46735,,,,128.8800014,35.11114325,,,,,,,,
MA0101202501A0033173,용문각,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,1328,1,부산광역시 강서구 녹산동 1328-1,2.64E+11,부산광역시 강서구 화전산단4로,3,,2.64E+24,,부산광역시 강서구 화전산단4로 3,618210,46735,,,,128.8784992,35.11115753,,,,,,,,
MA0101202409A0036494,화전사람들,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,1328,3,부산광역시 강서구 녹산동 1328-3,2.64E+11,부산광역시 강서구 화전산단4로,7,,2.64E+24,,부산광역시 강서구 화전산단4로 7,618210,46735,,,,128.8788829,35.11115158,,,,,,,,
MA0106202510A1460383,다이닝숲강서점,서양식,경양식,서양식 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,140,2,부산광역시 강서구 녹산동 140-2,2.64E+11,부산광역시 강서구 낙동남로,657,,2.64E+24,,부산광역시 강서구 낙동남로 657,618210,46728,,,,128.8890543,35.11753616,,,,,,,,
MA0106202509A2414862,바른,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,16,7,부산광역시 강서구 녹산동 16-7,2.64E+11,부산광역시 강서구 생곡로,12,,2.64E+24,,부산광역시 강서구 생곡로 12,618210,46728,,,,128.8954278,35.12278975,,,,,,,,
MA010120220810729043,신진식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,17,16,부산광역시 강서구 녹산동 17-16,2.64E+11,부산광역시 강서구 생곡로,8,,2.64E+24,,부산광역시 강서구 생곡로 8,618210,46728,,,,128.8951371,35.12255097,,,,,,,,
MA0101202505A0040128,녹만장,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,176,6,부산광역시 강서구 녹산동 176-6,2.64E+11,부산광역시 강서구 낙동남로644번길,66,,2.64E+24,,부산광역시 강서구 낙동남로644번길 66,618210,46736,,1,,128.8907348,35.11384207,,,,,,,,
MA010120220803100306,본식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,176,7,부산광역시 강서구 녹산동 176-7,2.64E+11,부산광역시 강서구 낙동남로644번길,68,,2.64E+24,,부산광역시 강서구 낙동남로644번길 68,618210,46736,,,,128.8907426,35.11370677,,,,,,,,
MA0101202302A0006616,만나상회,기타 간이,치킨,치킨 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,184,,부산광역시 강서구 녹산동 184,2.64E+11,부산광역시 강서구 낙동남로,614,,2.64E+24,,부산광역시 강서구 낙동남로 614,618210,46736,,,,128.8864315,35.11414345,,,,,,,,
MA010120220804579534,우화전,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,186,6,부산광역시 강서구 녹산동 186-6,2.64E+11,부산광역시 강서구 화전산업대로,272,45,2.64E+24,,부산광역시 강서구 화전산업대로 272-45,618210,46736,,,,128.8890784,35.11145269,,,,,,,,
MA010120220810728383,그집국수,한식,국수/칼국수,김밥 및 기타 간이 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,34,12,부산광역시 강서구 녹산동 34-12,2.64E+11,부산광역시 강서구 낙동남로,748,,2.64E+24,,부산광역시 강서구 낙동남로 748,618210,46736,,,,128.8960239,35.12105913,,,,,,,,
MA0101202406A0489861,녹산제일원,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,20,부산광역시 강서구 녹산동 546-20,2.64E+11,부산광역시 강서구 낙동남로582번길,3,,2.64E+24,,부산광역시 강서구 낙동남로582번길 3,618210,46735,,1,,128.8836574,35.11226705,,,,,,,,
MA010120220804944867,녹산할매시락국밥,한식,국/탕/찌개류,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,23,부산광역시 강서구 녹산동 546-23,2.64E+11,부산광역시 강서구 낙동남로588번길,6,1,2.64E+24,,부산광역시 강서구 낙동남로588번길 6-1,618210,46735,,,,128.884316,35.11229286,,,,,,,,
MA010120220805639713,강식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,25,부산광역시 강서구 녹산동 546-25,2.64E+11,부산광역시 강서구 낙동남로582번가길,11,,2.64E+24,,부산광역시 강서구 낙동남로582번가길 11,618210,46735,,,,128.8845758,35.11214462,,,,,,,,
MA010120220811648247,삼성반점,중식,중국집,중식 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,26,부산광역시 강서구 녹산동 546-26,2.64E+11,부산광역시 강서구 낙동남로582번가길,9,,2.64E+24,,부산광역시 강서구 낙동남로582번가길 9,618210,46735,,,,128.8843228,35.11211251,,,,,,,,
MA010120220800896828,더리프,한식,국수/칼국수,한식 면 요리 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,28,부산광역시 강서구 녹산동 546-28,2.64E+11,부산광역시 강서구 낙동남로582번가길,5,,2.64E+24,,부산광역시 강서구 낙동남로582번가길 5,618210,46735,,1,,128.8839062,35.11211899,,,,,,,,
MA010120220810722969,삼성식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,32,부산광역시 강서구 녹산동 546-32,2.64E+11,부산광역시 강서구 낙동남로582번가길,6,,2.64E+24,,부산광역시 강서구 낙동남로582번가길 6,618210,46735,,1,,128.8841083,35.11184549,,,,,,,,
MA010120220813400997,명가뒷고기,한식,돼지고기 구이/찜,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,57,부산광역시 강서구 녹산동 546-57,2.64E+11,부산광역시 강서구 낙동남로582번가길,14,,2.64E+24,,부산광역시 강서구 낙동남로582번가길 14,618210,46735,,,,128.8848317,35.11182522,,,,,,,,
MA010120220811655589,중국관,중식,중국집,중식 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,58,부산광역시 강서구 녹산동 546-58,2.64E+11,부산광역시 강서구 낙동남로582번가길,16,2,2.64E+24,,부산광역시 강서구 낙동남로582번가길 16-2,618210,46735,,,,128.8850265,35.11171405,,,,,,,,
MA010120220813846870,고향식당,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,69,부산광역시 강서구 녹산동 546-69,2.64E+11,부산광역시 강서구 낙동남로582번길,49,,2.64E+24,,부산광역시 강서구 낙동남로582번길 49,618210,46735,,,,128.8858194,35.11185492,,,,,,,,
MA010120220810682504,고담,한식,돼지고기 구이/찜,한식 육류 요리 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,70,부산광역시 강서구 녹산동 546-70,2.64E+11,부산광역시 강서구 낙동남로582번길,47,,2.64E+24,,부산광역시 강서구 낙동남로582번길 47,618210,46735,,,,128.8858169,35.11174681,,,,,,,,
MA010120220810756613,본녹산마을협동조합,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,546,74,부산광역시 강서구 녹산동 546-74,2.64E+11,부산광역시 강서구 낙동남로582번가길,18,7,2.64E+24,,부산광역시 강서구 낙동남로582번가길 18-7,618210,46735,,1,,128.8858076,35.11134142,,,,,,,,
MA010120220810679427,수연횟집,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,60,4,부산광역시 강서구 녹산동 60-4,2.64E+11,부산광역시 강서구 낙동남로682번가길,47,,2.64E+24,,부산광역시 강서구 낙동남로682번가길 47,618210,46736,,,,128.8939777,35.12127137,,,,,,,,
MA0101202411A0112095,윤율,동남아시아,베트남식 전문,기타 외국식 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,70,7,부산광역시 강서구 녹산동 70-7,2.64E+11,부산광역시 강서구 낙동남로683번길,4,,2.64E+24,,부산광역시 강서구 낙동남로683번길 4,618210,46728,,2,,128.8912255,35.11941283,,,,,,,,
MA010120220806495699,장날,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,737,2,부산광역시 강서구 녹산동 737-2,2.64E+11,부산광역시 강서구 녹산화전로,283,,2.64E+24,,부산광역시 강서구 녹산화전로 283,618210,46734,,,,128.8722226,35.11196661,,,,,,,,
MA010120220805690205,마라도물회,한식,횟집,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,737,2,부산광역시 강서구 녹산동 737-2,2.64E+11,부산광역시 강서구 녹산화전로,283,,2.64E+24,,부산광역시 강서구 녹산화전로 283,618210,46734,,1,,128.8722226,35.11196661,,,,,,,,
MA010120220803092897,포춘차이나,중식,중국집,중식 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,737,3,부산광역시 강서구 녹산동 737-3,2.64E+11,부산광역시 강서구 녹산화전로,277,,2.64E+24,,부산광역시 강서구 녹산화전로 277,618210,46734,,,,128.8722348,35.11154286,,,,,,,,
MA0101202306A0083162,명품푸드,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,737,4,부산광역시 강서구 녹산동 737-4,2.64E+11,부산광역시 강서구 녹산화전로,275,,2.64E+24,일부호,부산광역시 강서구 녹산화전로 275,618210,46734,,,,128.8722737,35.11132597,,,,,,,,
MA0106202510A1590162,남경가정식뷔페,구내식당·뷔페,뷔페,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,737,4,부산광역시 강서구 녹산동 737-4,2.64E+11,부산광역시 강서구 녹산화전로,275,,2.64E+24,,부산광역시 강서구 녹산화전로 275,618210,46734,,,,128.8722737,35.11132597,,,,,,,,
MA010120220810734245,청기와,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,743,12,부산광역시 강서구 녹산동 743-12,2.64E+11,부산광역시 강서구 녹산화전로,211,,2.64E+24,,부산광역시 강서구 녹산화전로 211,618210,46734,,,,128.8721886,35.10568575,,,,,,,,
MA010120220805803160,서오릉메카다슬기 녹산점,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,777,3,부산광역시 강서구 녹산동 777-3,2.64E+11,부산광역시 강서구 낙동남로,464,,2.64E+24,,부산광역시 강서구 낙동남로 464,618210,46734,,,,128.8706794,35.1121076,,,,,,,,
MA010120220811649364,대복가든,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,821,,부산광역시 강서구 녹산동 821,2.64E+11,부산광역시 강서구 낙동남로483번길,26,,2.64E+24,,부산광역시 강서구 낙동남로483번길 26,618210,46728,,,,128.8714923,35.11312242,,,,,,,,
MA0106202507A1595062,기록,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,855,,부산광역시 강서구 녹산동 855,2.64E+11,부산광역시 강서구 낙동남로,449,11,2.64E+24,,부산광역시 강서구 낙동남로 449-11,618210,46728,,,,128.8689049,35.11268471,,,,,,,,
MA010120220810684662,장룡수 산본점,한식,횟집,한식 해산물 요리 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,9,2,부산광역시 강서구 녹산동 9-2,2.64E+11,부산광역시 강서구 낙동남로,749,,2.64E+24,,부산광역시 강서구 낙동남로 749,618210,46728,,,,128.8965374,35.12144762,,,,,,,,
MA010120220806845421,진해물산녹산용가든,한식,백반/한정식,한식 일반 음식점업,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,97,5,부산광역시 강서구 녹산동 97-5,2.64E+11,부산광역시 강서구 낙동남로682번길,94,,2.64E+24,,부산광역시 강서구 낙동남로682번길 94,618210,46736,,,,128.8919525,35.11859942,,,,,,,,
MA010120220803349395,진해물산용장어요리 전문점,한식,해산물 구이/찜,한식 해산물 요리 전문점,26,부산광역시,26440,강서구,26440560,녹산동,2644011100,녹산동,2.64E+18,1,대지,97,5,부산광역시 강서구 녹산동 97-5,2.64E+11,부산광역시 강서구 낙동남로682번길,94,,2.64E+24,,부산광역시 강서구 낙동남로682번길 94,618210,46736,,,,128.8919525,35.11859942,,,,,,,,
