이름,표준산업분류명,행정동명,지번주소,도로명주소,경도,위도
산청식당,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 734-21,부산광역시 금정구 서동로 61-1,129.0942541,35.21822868
통통반점,중식 음식점업,부곡4동,부산광역시 금정구 부곡동 736-32,부산광역시 금정구 서동로66번길 3-17,129.0948965,35.21758675
한아름식당,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 736-36,부산광역시 금정구 서동로66번길 3-18,129.09484,35.21752465
민수네아구찜,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 736-46,부산광역시 금정구 삼차로 21-1,129.0947148,35.2173556
소리골오리마을,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 736-8,부산광역시 금정구 서동로 69-2,129.0950123,35.21781905
노다지물회,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 775-21,부산광역시 금정구 부곡로42번길 79,129.0921504,35.21926534
청룡각,중식 음식점업,부곡4동,부산광역시 금정구 부곡동 785-1,부산광역시 금정구 서동로34번길 29,129.090931,35.21967391
대룡,중식 음식점업,부곡4동,부산광역시 금정구 부곡동 785-5,부산광역시 금정구 부곡로42번길 49,129.0907089,35.21957862
만복푸드,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 792-68,부산광역시 금정구 부곡로42번길 36,129.0897523,35.21953206
브랜뉴피자앤베이크,피자; 햄버거; 샌드위치 및 유사 음식점업,부곡4동,부산광역시 금정구 부곡동 792-68,부산광역시 금정구 부곡로42번길 36,129.0897523,35.21953206
모란봉,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 866-37,부산광역시 금정구 오시게로42번길 6,129.0875389,35.22100309
풀향기,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 866-43,부산광역시 금정구 오시게로42번길 6-2,129.0875036,35.22091359
콩심부산 온천장역점,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 866-44,부산광역시 금정구 오시게로42번길 6-1,129.0873952,35.22096952
장수영양탕,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 870-19,부산광역시 금정구 오시게로 30-2,129.0870143,35.22024616
이층포차,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 871-17,부산광역시 금정구 오시게로28번길 2,129.0867858,35.21989866
김서방네,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 872-3,부산광역시 금정구 오시게로28번길 5,129.0870289,35.21995754
굴과함께,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 872-4,부산광역시 금정구 오시게로28번길 7,129.0871263,35.2199018
인생역전,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 873-13,부산광역시 금정구 오시게로 24,129.0866264,35.21967612
한울타리,한식 해산물 요리 전문점,부곡4동,부산광역시 금정구 부곡동 873-15,부산광역시 금정구 오시게로 16,129.0862702,35.21906047
온천장돼지국밥,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 873-42,부산광역시 금정구 오시게로 34-1,129.0870425,35.22048899
본가국밥,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 873-43,부산광역시 금정구 오시게로 34,129.0870194,35.22044433
숙이네 돼지국밥,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 873-45,부산광역시 금정구 오시게로 32-1,129.0869734,35.22036402
바다와향어,한식 해산물 요리 전문점,부곡4동,부산광역시 금정구 부곡동 873-46,부산광역시 금정구 오시게로 32,129.0869391,35.22031054
원조 소문난온천장곰장어,한식 해산물 요리 전문점,부곡4동,부산광역시 금정구 부곡동 873-47,부산광역시 금정구 오시게로 30-1,129.0868931,35.22023023
해왕과그들,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 873-49,부산광역시 금정구 오시게로 30,129.0868474,35.22015893
자갈치곰장어,한식 해산물 요리 전문점,부곡4동,부산광역시 금정구 부곡동 873-50,부산광역시 금정구 오시게로 28-1,129.0868016,35.22008762
꼬꼬치킨,치킨 전문점,부곡4동,부산광역시 금정구 부곡동 873-8,부산광역시 금정구 오시게로 26,129.086652,35.21981986
복스키친,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 881-7,부산광역시 금정구 부곡로18번안길 32,129.0887002,35.21961331
수내닭꼬치,치킨 전문점,부곡4동,부산광역시 금정구 부곡동 886-9,부산광역시 금정구 부곡로 17,129.0871109,35.2184422
한우정,한식 육류 요리 전문점,부곡4동,부산광역시 금정구 부곡동 888-6,부산광역시 금정구 부곡로12번길 2-15,129.0873784,35.21731115
아구통,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 888-7,부산광역시 금정구 부곡로18번길 8,129.0878533,35.2182762
지성이해물찜,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 888-7,부산광역시 금정구 부곡로18번길 8,129.0878533,35.2182762
비비큐부산 부곡스마트점,치킨 전문점,부곡4동,부산광역시 금정구 부곡동 889-33,부산광역시 금정구 부곡로 7-1,129.0866543,35.2177652
굽네치킨 부곡2호점,치킨 전문점,부곡4동,부산광역시 금정구 부곡동 889-49,부산광역시 금정구 부곡로 13,129.0870493,35.21818193
아라에프엠,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 895-10,부산광역시 금정구 시실로 11-6,129.0861657,35.21798089
다마다,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 897-8,부산광역시 금정구 오시게로 8-1,129.0859376,35.21850749
한솥도시락부산가톨릭대점,한식 일반 음식점업,부곡3동,부산광역시 금정구 부곡동 9-13,부산광역시 금정구 오륜대로 51,129.0970394,35.24367385
청기와,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 964-1,부산광역시 금정구 동현로 116,129.0955313,35.21835976
젓가락질잘해야만 밥을먹나요,한식 일반 음식점업,부곡4동,부산광역시 금정구 부곡동 977,부산광역시 금정구 부곡로42번길 25,129.0893244,35.219972
호연정,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 29-5,부산광역시 금정구 오륜대로 145-142,129.1071515,35.25495164
늘솜,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 29-6,부산광역시 금정구 오륜대로 145-139,129.1072438,35.25469771
늘솜,한식 일반 음식점업,부곡3동,부산광역시 금정구 오륜동 29-6,부산광역시 금정구 오륜대로 145-139,129.1072438,35.25469771
산수갑산,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 299-2,부산광역시 금정구 오륜대로 273,129.1173409,35.24797912
신세계집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 306-2,부산광역시 금정구 오륜대로 278,129.1176923,35.2483965
양지집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 307,부산광역시 금정구 오륜대로 271,129.1173105,35.24807878
박가네,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 307,부산광역시 금정구 오륜대로 271,129.1173105,35.24807878
소라네집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 322,부산광역시 금정구 오륜대로 263-3,129.1161223,35.24800945
차씨집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 324,부산광역시 금정구 오륜대로 263,129.1163396,35.24791554
소나무집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 326-5,부산광역시 금정구 오륜대로 274,129.1172378,35.24781872
배밭집,한식 일반 음식점업,부곡3동,부산광역시 금정구 오륜동 353-2,부산광역시 금정구 오륜대로 258,129.1157573,35.24706964
하동집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 353-4,부산광역시 금정구 오륜대로 258,129.1157573,35.24706964
삼삼오리촌,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 532-2,부산광역시 금정구 오륜대로 218,129.1134464,35.24521764
오륜대싸리골,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 574,부산광역시 금정구 오륜대로 261,129.1158581,35.24798704
은행나무집,한식 일반 음식점업,부곡3동,부산광역시 금정구 오륜동 578-7,부산광역시 금정구 오륜대로 251-1,129.1154953,35.24797536
이바구터,한식 면 요리 전문점,부곡3동,부산광역시 금정구 오륜동 580-1,부산광역시 금정구 오륜대로 247-3,129.1149016,35.24795871
오팔공해물칼국수,한식 일반 음식점업,부곡3동,부산광역시 금정구 오륜동 580-1,부산광역시 금정구 오륜대로 247-3,129.1149016,35.24795871
기와집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 583-2,부산광역시 금정구 오륜대로 245,129.1144627,35.2479754
엘라고,한식 일반 음식점업,부곡3동,부산광역시 금정구 오륜동 594-1,부산광역시 금정구 오륜대로 215,129.1118307,35.24730046
오륜대사랑채,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 597,부산광역시 금정구 오륜대로 199,129.1094354,35.24770271
자운정,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 675,부산광역시 금정구 오륜대로126번길 141,129.1068733,35.24462941
할매집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 산 106-3,부산광역시 금정구 오륜대로 145-91,129.1068806,35.25255032
울산집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 산 106-3,부산광역시 금정구 오륜대로 145-91,129.1068806,35.25255032
둘레집,한식 일반 음식점업,부곡3동,부산광역시 금정구 오륜동 산 107-1,부산광역시 금정구 오륜대로 145-79,129.106786,35.25229063
목련집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 산 107-1,부산광역시 금정구 오륜대로 145-85,129.1066904,35.25241846
다솔집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 산 130,부산광역시 금정구 오륜대로 229,129.1130979,35.24829662
벚꽃장,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 산 143-3,부산광역시 금정구 오륜대로 111-1,129.1014786,35.24756184
밤나무집,한식 일반 음식점업,부곡3동,부산광역시 금정구 오륜동 산 146-2,부산광역시 금정구 오륜대로126번길 131,129.1072709,35.24513614
서울집,한식 육류 요리 전문점,부곡3동,부산광역시 금정구 오륜동 산 53,부산광역시 금정구 오륜대로 267,129.1176341,35.2486949
몽이두마리치킨,치킨 전문점,장전1동,부산광역시 금정구 장전동 107-17,부산광역시 금정구 금강로 369,129.0862082,35.24108558
연지네밥상,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 107-19,부산광역시 금정구 수림로62번길 24,129.0859321,35.24102727
대끼리육회,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 107-19,부산광역시 금정구 수림로62번길 24,129.0859321,35.24102727
희야네불고기,한식 육류 요리 전문점,장전1동,부산광역시 금정구 장전동 107-4,부산광역시 금정구 금강로379번길 5,129.0861171,35.24181708
평양메밀냉면,한식 면 요리 전문점,장전1동,부산광역시 금정구 장전동 109-1,부산광역시 금정구 금정로185번길 15,129.087065,35.24151237
반올림피자샵,피자; 햄버거; 샌드위치 및 유사 음식점업,장전1동,부산광역시 금정구 장전동 115-2,부산광역시 금정구 금강로 370-4,129.0865977,35.24085358
꾸브라꼬숯불두마리치킨 장전직영점,치킨 전문점,장전1동,부산광역시 금정구 장전동 115-2,부산광역시 금정구 금강로 370-4,129.0865977,35.24085358
올바른한상,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 115-8,부산광역시 금정구 수림로50번길 11,129.0867987,35.24055274
온정,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 116-12,부산광역시 금정구 금강로369번길 5,129.0861256,35.24086172
네옴,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 116-21,부산광역시 금정구 금강로 361,129.0862319,35.24029217
하노이포포,기타 외국식 음식점업,장전1동,부산광역시 금정구 장전동 117-1,부산광역시 금정구 금강로369번길 17,129.0853895,35.24085639
빵위에치즈 부산금정점,피자; 햄버거; 샌드위치 및 유사 음식점업,장전1동,부산광역시 금정구 장전동 117-2,부산광역시 금정구 수림로66번길 18,129.0853872,35.24076632
고촌식당,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 126-27,부산광역시 금정구 수림로81번길 4,129.0834709,35.23970894
바로온쉐프,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 128-32,부산광역시 금정구 수림로 79,129.0837376,35.23983051
정희네,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 128-32,부산광역시 금정구 수림로 79,129.0837376,35.23983051
수림로족발,한식 일반 음식점업,장전1동,부산광역시 금정구 장전동 129-20,부산광역시 금정구 수림로75번길 1,129.0842209,35.2398312
피자뿌,피자; 햄버거; 샌드위치 및 유사 음식점업,장전1동,부산광역시 금정구 장전동 130-19,부산광역시 금정구 수림로71번길 42,129.0845486,35.23804128
